,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,record,evaluation,gold_standard
0,0.37468030690537085,0.7001194743130227,0.4881299458558933,0.1,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
1,0.3695652173913043,0.6905615292712067,0.4814660558100791,0.2,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
2,0.3523017902813299,0.6583034647550776,0.458975426905456,0.3,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
3,0.31521739130434784,0.5890083632019116,0.4106622240733028,0.4,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
4,0.260230179028133,0.4862604540023895,0.3390254060807997,0.5,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
5,0.2071611253196931,0.3870967741935484,0.2698875468554769,0.6,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
6,0.1278772378516624,0.23894862604540024,0.16659725114535612,0.7,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
7,0.06521739130434782,0.12186379928315412,0.0849645980841316,0.8,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
8,0.01918158567774936,0.035842293906810034,0.024989587671803416,0.9,0.40370275354882845,0.4668819320480045,0.4329998555413645,gold_standard_E2_01-02-0006,record,E2
0,0.34226119933633564,0.9019362898188632,0.4962199312714777,0.1,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
1,0.3382318084854231,0.891317926296065,0.4903780068728522,0.2,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
2,0.3247214979853046,0.8557151780137414,0.4707903780068729,0.3,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
3,0.2972268310026073,0.783260462211118,0.4309278350515464,0.4,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
4,0.25788101445840245,0.6795752654590881,0.37388316151202744,0.5,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
5,0.20858023228253142,0.5496564647095565,0.3024054982817869,0.6,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
6,0.1514576913960654,0.39912554653341664,0.21958762886597938,0.7,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
7,0.07845461009717943,0.20674578388507184,0.11374570446735395,0.8,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
8,0.02109504621948329,0.055590256089943786,0.03058419243986254,0.9,0.43334198873090524,0.6820927692206183,0.5299806824306956,gold_standard_E2_01-02-0007,record,E2
0,0.5045273451647954,0.8376428141912207,0.629746835443038,0.1,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
1,0.4972835929011228,0.825616355983163,0.6207052441229656,0.2,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
2,0.46939514668598337,0.7793144918821407,0.5858951175406872,0.3,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
3,0.4154291923216226,0.6897173782321107,0.5185352622061483,0.4,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
4,0.3455269829771822,0.5736620565243535,0.4312839059674503,0.5,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
5,0.26294820717131473,0.43656043295249547,0.32820976491862563,0.6,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
6,0.16696848967765301,0.2772098616957306,0.20840867992766726,0.7,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
7,0.07931908728721478,0.13168971737823212,0.09900542495479205,0.8,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
8,0.018109380659181457,0.03006614552014432,0.022603978300180835,0.9,0.6098484405629017,0.5521451720177619,0.5795640672611568,gold_standard_E2_01-02-0009,record,E2
0,0.47525044195639365,0.8323013415892673,0.6050262565641411,0.1,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
1,0.4696523276370065,0.8224974200206399,0.5978994748687172,0.2,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
2,0.45020624631703005,0.7884416924664602,0.5731432858214554,0.3,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
3,0.41543901001767825,0.7275541795665634,0.5288822205551387,0.4,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
4,0.3550383028874484,0.6217750257997936,0.4519879969992498,0.5,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
5,0.2796110783736005,0.48968008255933954,0.35596399099774945,0.6,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
6,0.19563936358279316,0.34262125902992774,0.24906226556639158,0.7,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
7,0.09899823217442545,0.17337461300309598,0.12603150787696926,0.8,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
8,0.02592810842663524,0.04540763673890609,0.033008252063015754,0.9,0.5500519680536413,0.6114501749883537,0.5791282850985271,gold_standard_E2_01-02-0010,record,E2
0,0.48032564450474896,0.9206762028608583,0.6312973695942934,0.1,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
1,0.4765943012211669,0.9135240572171651,0.6263932233615693,0.2,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
2,0.4569199457259159,0.8758127438231469,0.6005349977708426,0.3,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
3,0.4151967435549525,0.7958387516254877,0.545697726259474,0.4,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
4,0.3582089552238806,0.6866059817945384,0.47079803834150685,0.5,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
5,0.2774762550881954,0.5318595578673602,0.36469014712438697,0.6,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
6,0.18860244233378562,0.36150845253576075,0.24788230049041465,0.7,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
7,0.09701492537313433,0.1859557867360208,0.1275078020508248,0.8,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
8,0.026797829036635006,0.05136540962288687,0.03522068658047258,0.9,0.587458578174282,0.6539068323357768,0.6189042722313091,gold_standard_E2_01-02-0011,record,E2
0,0.19692814042786616,0.9005016722408027,0.3231807951987997,0.1,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
1,0.19473395501919913,0.8904682274247492,0.31957989497374345,0.2,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
2,0.18778570122508687,0.8586956521739131,0.3081770442610653,0.3,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
3,0.1738891936368623,0.7951505016722408,0.2853713428357089,0.4,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
4,0.15395867617480344,0.7040133779264214,0.2526631657914479,0.5,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
5,0.12872554397513256,0.5886287625418061,0.2112528132033008,0.6,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
6,0.08959590418723716,0.4096989966555184,0.14703675918979744,0.7,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
7,0.05064911318339733,0.23160535117056857,0.08312078019504876,0.8,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
8,0.012068019747668678,0.05518394648829431,0.01980495123780945,0.9,0.276144411983453,0.7541345737718411,0.40425952836056267,gold_standard_E2_01-02-0012,record,E2
0,0.22195666029318037,0.973445143256464,0.3614895549500454,0.1,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
1,0.22036328871892927,0.9664570230607966,0.3588945114830674,0.2,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
2,0.21048438495857233,0.923130677847659,0.34280524198780327,0.3,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
3,0.19120458891013384,0.8385744234800838,0.3114052160373686,0.4,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
4,0.16539196940726578,0.7253668763102725,0.2693655118723239,0.5,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
5,0.12635436583811344,0.5541579315164221,0.2057869469313611,0.6,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
6,0.084289356277884,0.3696715583508036,0.13727779940314,0.7,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
7,0.04238368387507967,0.18588399720475193,0.06902815622161672,0.8,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
8,0.011631612492033143,0.05101327742837177,0.018943817308939927,0.9,0.34919762010394756,0.7212670361201461,0.470570851654269,gold_standard_E2_01-02-0013,record,E2
0,0.24172823642788308,0.9324659231722429,0.3839285714285714,0.1,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
1,0.2412463861227112,0.9306071871127634,0.38316326530612244,0.2,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
2,0.23369739800835207,0.9014869888475836,0.3711734693877551,0.3,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
3,0.21683263732733699,0.8364312267657993,0.34438775510204084,0.4,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
4,0.19000963700610343,0.7329615861214375,0.3017857142857143,0.5,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
5,0.15387086411821393,0.5935563816604709,0.24438775510204083,0.6,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
6,0.11468037263090267,0.4423791821561338,0.18214285714285713,0.7,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
7,0.061034371988435594,0.23543990086741015,0.09693877551020406,0.8,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
8,0.017989078059749437,0.06939281288723669,0.02857142857142857,0.9,0.33344696009884706,0.7744481974642196,0.4661765970103097,gold_standard_E2_01-02-0014,record,E2
0,0.3774333093006489,0.8790931989924433,0.5281210592686003,0.1,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
1,0.3723864455659697,0.8673383711167086,0.5210592686002522,0.2,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
2,0.34210526315789475,0.7968094038623006,0.478688524590164,0.3,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
3,0.28875270367700073,0.672544080604534,0.4040353089533417,0.4,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
4,0.23071377072819033,0.5373635600335852,0.3228247162673392,0.5,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
5,0.1658255227108868,0.38623005877413935,0.23203026481715008,0.6,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
6,0.10670511896178803,0.24853064651553317,0.1493064312736444,0.7,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
7,0.050108147080028836,0.11670864819479429,0.07011349306431273,0.8,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
8,0.014059120403749098,0.0327455919395466,0.019672131147540982,0.9,0.4714327088900883,0.5343840467971229,0.5009384012440519,gold_standard_E2_01-02-0017,record,E2
0,0.2920302501454334,0.8964285714285715,0.4405440982887231,0.1,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
1,0.29009113825867755,0.8904761904761904,0.4376188386719322,0.2,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
2,0.2858250921078146,0.8773809523809524,0.43118326751499186,0.3,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
3,0.27205739771184795,0.8351190476190476,0.4104139242357759,0.4,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
4,0.2414194299011053,0.7410714285714286,0.3641948222904783,0.5,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
5,0.19701376769439596,0.6047619047619047,0.2972063770659646,0.6,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
6,0.13185960829939888,0.40476190476190477,0.19891765394178731,0.7,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
7,0.06883847197983324,0.2113095238095238,0.10384671639608015,0.8,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
8,0.02036067481093659,0.0625,0.030715225976305396,0.9,0.33997530971420065,0.7783282481235221,0.47323892580068777,gold_standard_E2_01-02-0018,record,E2
0,0.541566265060241,0.8497164461247637,0.6615158204562178,0.1,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
1,0.536144578313253,0.8412098298676749,0.6548933038999264,0.2,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
2,0.5072289156626506,0.7958412098298677,0.6195732155997057,0.3,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
3,0.44096385542168676,0.6918714555765595,0.5386313465783664,0.4,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
4,0.3608433734939759,0.5661625708884688,0.4407652685798381,0.5,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
5,0.27349397590361446,0.42911153119092627,0.3340691685062546,0.6,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
6,0.17951807228915662,0.28166351606805295,0.21927888153053715,0.7,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
7,0.086144578313253,0.13516068052930058,0.10522442972774097,0.8,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
8,0.02289156626506024,0.035916824196597356,0.027961736571008096,0.9,0.5839775411944137,0.5524354105224445,0.5677687362120161,gold_standard_E2_01-02-0019,record,E2
0,0.30986781432523824,0.9692307692307692,0.469601677148847,0.1,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
1,0.30833077159545036,0.9644230769230769,0.46727230375029116,0.2,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
2,0.3037196434060867,0.95,0.4602841835546238,0.3,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
3,0.2966492468490624,0.9278846153846154,0.44956906592126716,0.4,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
4,0.27113433753458344,0.8480769230769231,0.41090146750524104,0.5,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
5,0.22164156163541346,0.6932692307692307,0.33589564407174466,0.6,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
6,0.15708576698432217,0.4913461538461538,0.23806196133240162,0.7,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
7,0.08023363049492777,0.25096153846153846,0.12159329140461217,0.8,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
8,0.02490009222256379,0.07788461538461539,0.03773584905660377,0.9,0.3290407795494636,0.8788137983327708,0.4788085959639979,gold_standard_intersection_01-02-0001,record,intersection
0,0.3111646102919049,0.9174800354924578,0.4647191011235955,0.1,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
1,0.30996087872404454,0.9139307897071872,0.46292134831460674,0.2,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
2,0.304845019560638,0.8988464951197871,0.45528089887640455,0.3,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
3,0.29431236834185975,0.867790594498669,0.43955056179775276,0.4,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
4,0.26482094492928077,0.7808340727595386,0.3955056179775281,0.5,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
5,0.2121576888353897,0.6255545696539485,0.3168539325842697,0.6,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
6,0.14504965392717423,0.4276841171251109,0.2166292134831461,0.7,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
7,0.06801083358411074,0.2005323868677906,0.10157303370786516,0.8,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
8,0.01354198013842913,0.03992901508429459,0.020224719101123594,0.9,0.32950792243211136,0.8311752441566992,0.4719269405517321,gold_standard_intersection_01-02-0002,record,intersection
0,0.1037489102005231,0.875,0.18550272798129383,0.1,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
1,0.1037489102005231,0.875,0.18550272798129383,0.2,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
2,0.1037489102005231,0.875,0.18550272798129383,0.3,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
3,0.1028770706190061,0.8676470588235294,0.18394388152766952,0.4,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
4,0.09154315605928509,0.7720588235294118,0.1636788776305534,0.5,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
5,0.07672188317349608,0.6470588235294118,0.13717848791894,0.6,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
6,0.05143853530950305,0.4338235294117647,0.09197194076383476,0.7,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
7,0.02964254577157803,0.25,0.05300077942322681,0.8,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
8,0.006974716652136007,0.058823529411764705,0.012470771628994546,0.9,0.11802959454748711,0.8324008138351984,0.20674408076894735,gold_standard_intersection_01-02-0003,record,intersection
0,0.16515609264853978,0.9820359281437125,0.2827586206896551,0.1,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
1,0.1646525679758308,0.9790419161676647,0.2818965517241379,0.2,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
2,0.16364551863041288,0.9730538922155688,0.28017241379310337,0.3,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
3,0.15760322255790535,0.937125748502994,0.26982758620689656,0.4,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
4,0.13695871097683787,0.8143712574850299,0.23448275862068968,0.5,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
5,0.11127895266868076,0.6616766467065869,0.19051724137931034,0.6,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
6,0.07049345417925479,0.41916167664670656,0.1206896551724138,0.7,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
7,0.033736153071500505,0.20059880239520958,0.05775862068965518,0.8,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
8,0.008056394763343404,0.04790419161676647,0.013793103448275862,0.9,0.17260779385888744,0.8932259431962696,0.289309212332905,gold_standard_intersection_01-02-0005,record,intersection
0,0.08631713554987212,0.9642857142857143,0.15845070422535212,0.1,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
1,0.08631713554987212,0.9642857142857143,0.15845070422535212,0.2,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
2,0.08631713554987212,0.9642857142857143,0.15845070422535212,0.3,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
3,0.08375959079283887,0.9357142857142857,0.15375586854460097,0.4,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
4,0.07672634271099744,0.8571428571428571,0.14084507042253522,0.5,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
5,0.06521739130434782,0.7285714285714285,0.11971830985915492,0.6,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
6,0.04603580562659847,0.5142857142857142,0.08450704225352113,0.7,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
7,0.01918158567774936,0.21428571428571427,0.035211267605633804,0.8,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
8,0.00639386189258312,0.07142857142857142,0.011737089201877934,0.9,0.10076107405507098,0.8730411588189531,0.1806702878412101,gold_standard_intersection_01-02-0006,record,intersection
0,0.18179663427352452,0.9120095124851367,0.30316205533596835,0.1,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
1,0.18108556529983408,0.9084423305588585,0.30197628458498027,0.2,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
2,0.17658212846646124,0.8858501783590963,0.29446640316205536,0.3,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
3,0.16662716283479498,0.835909631391201,0.2778656126482214,0.4,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
4,0.1369992889310263,0.6872770511296076,0.22845849802371543,0.5,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
5,0.09812751836928182,0.49227110582639716,0.16363636363636364,0.6,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
6,0.05688551789523584,0.2853745541022592,0.09486166007905139,0.7,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
7,0.02180611519317374,0.10939357907253269,0.03636363636363636,0.8,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
8,0.005688551789523584,0.028537455410225922,0.009486166007905137,0.9,0.18753762478036443,0.8697476495714956,0.3085456920960777,gold_standard_intersection_01-02-0007,record,intersection
0,0.26548352046360013,0.9266750948166877,0.4127252252252252,0.1,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
1,0.2647591452372329,0.9241466498103666,0.41159909909909914,0.2,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
2,0.263672582397682,0.9203539823008849,0.40990990990990994,0.3,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
3,0.2564288301340094,0.8950695322376738,0.39864864864864863,0.4,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
4,0.23361101050344077,0.8154235145385588,0.36317567567567566,0.5,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
5,0.1915972473741398,0.6687737041719343,0.2978603603603604,0.6,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
6,0.13726910539659543,0.47914032869785084,0.2134009009009009,0.7,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
7,0.07823252444766389,0.27307206068268014,0.12162162162162163,0.8,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
8,0.02028250633828323,0.07079646017699115,0.03153153153153153,0.9,0.30532659909040955,0.8544529511843999,0.449891039389476,gold_standard_intersection_01-02-0009,record,intersection
0,0.2009428403064231,0.8743589743589744,0.32678485864877815,0.1,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
1,0.20035356511490865,0.8717948717948718,0.32582654528030663,0.2,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
2,0.1974071891573365,0.8589743589743589,0.32103497843794926,0.3,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
3,0.18856806128461992,0.8205128205128205,0.30666027791087686,0.4,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
4,0.16205067766647024,0.7051282051282052,0.2635361763296598,0.5,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
5,0.12433706540954625,0.541025641025641,0.20220412074748442,0.6,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
6,0.07454331172657631,0.3243589743589744,0.12122664111164351,0.7,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
7,0.033294048320565706,0.14487179487179488,0.0541447053186392,0.8,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
8,0.009723040659988214,0.04230769230769231,0.01581217057977959,0.9,0.2066618959942994,0.8597413223400573,0.3332243727038987,gold_standard_intersection_01-02-0010,record,intersection
