,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation
7,0.23869346733668342,0.2785923753665689,0.25710419485791614,0.8,0.3539371846686214,0.43472195185257284,0.39019205288370534,30,1.5,01-02-0005,record
7,0.09668508287292818,0.23333333333333334,0.13671875000000003,0.8,0.15340955940961437,0.3818237789027227,0.21887806121448597,30,1.5,01-02-0006,record
7,0.2055722891566265,0.2993421052631579,0.24374999999999997,0.8,0.48080157464056034,0.6926239732862516,0.567594079706541,30,1.5,01-02-0007,record
8,0.06181818181818182,0.13246753246753246,0.08429752066115702,0.9,0.3734214341844584,0.8083714689603948,0.51085639876446,30,1.5,01-02-0008,record
8,0.07035175879396985,0.08211143695014662,0.07577807848443842,0.9,0.3539371846686214,0.43472195185257284,0.39019205288370534,30,1.5,01-02-0005,record
8,0.03314917127071823,0.08,0.046875,0.9,0.15340955940961437,0.3818237789027227,0.21887806121448597,30,1.5,01-02-0006,record
8,0.07078313253012049,0.10307017543859649,0.08392857142857144,0.9,0.48080157464056034,0.6926239732862516,0.567594079706541,30,1.5,01-02-0007,record
0,0.6826265389876881,0.6130221130221131,0.6459546925566343,0.1,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
0,0.5203657522859518,0.8829337094499294,0.6548117154811716,0.1,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
0,0.6650998824911868,0.7119496855345911,0.6877278250303767,0.1,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
0,0.6656976744186046,0.7557755775577558,0.7078825347758887,0.1,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
1,0.6812585499316005,0.6117936117936118,0.6446601941747574,0.2,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
1,0.5203657522859518,0.8829337094499294,0.6548117154811716,0.2,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
1,0.6650998824911868,0.7119496855345911,0.6877278250303767,0.2,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
1,0.6656976744186046,0.7557755775577558,0.7078825347758887,0.2,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
2,0.6771545827633378,0.6081081081081081,0.6407766990291262,0.3,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
2,0.5195344970906068,0.8815232722143864,0.6537656903765691,0.3,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
2,0.6650998824911868,0.7119496855345911,0.6877278250303767,0.3,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
2,0.6613372093023255,0.7508250825082509,0.7032457496136012,0.3,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
3,0.6744186046511628,0.6056511056511057,0.6381877022653722,0.4,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
3,0.5087281795511222,0.8631875881523272,0.6401673640167365,0.4,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
3,0.6615746180963572,0.7081761006289308,0.68408262454435,0.4,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
3,0.6584302325581395,0.7475247524752475,0.7001545595054096,0.4,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
4,0.655266757865937,0.5884520884520884,0.6200647249190938,0.5,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
4,0.5012468827930174,0.8504936530324401,0.6307531380753137,0.5,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
4,0.6486486486486487,0.6943396226415094,0.6707168894289186,0.5,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
4,0.6438953488372093,0.731023102310231,0.6846986089644513,0.5,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
5,0.6060191518467852,0.5442260442260443,0.5734627831715211,0.6,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
5,0.4605153782211139,0.7813822284908322,0.5794979079497908,0.6,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
5,0.6204465334900118,0.6641509433962264,0.6415552855407046,0.6,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
5,0.6090116279069767,0.6914191419141914,0.6476043276661515,0.6,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
6,0.49794801641586867,0.44717444717444715,0.4711974110032362,0.7,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
6,0.38320864505403157,0.6502115655853314,0.4822175732217573,0.7,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
6,0.5487661574618097,0.5874213836477987,0.5674362089914946,0.7,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
6,0.5508720930232558,0.6254125412541254,0.5857805255023184,0.7,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
7,0.31874145006839943,0.28624078624078625,0.3016181229773463,0.8,0.6618690190616214,0.5330480439151818,0.5905146003354151,30,1.5,01-02-0009,record
7,0.2460515378221114,0.41748942172073344,0.30962343096234307,0.8,0.47439405204460966,0.840420697694329,0.6064589407451235,30,1.5,01-02-0012,record
7,0.3936545240893067,0.42138364779874216,0.4070473876063183,0.8,0.6293815352565763,0.6592543476295247,0.6439716896697913,30,1.5,01-02-0010,record
7,0.40406976744186046,0.45874587458745875,0.4296754250386399,0.8,0.6398992923419682,0.6932376248674591,0.6655014347754752,30,1.5,01-02-0011,record
