,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation
2,0.4619395203336809,0.503695281409892,0.4819146042969812,0.3,0.5760295492925528,0.3413987391489854,0.42871091794019267,10,3.0,A1063,record
2,0.18166383701188454,0.3651877133105802,0.24263038548752835,0.3,0.27788682115386976,0.22003399708596405,0.24559948391853284,10,3.0,A0007,record
2,0.1642922097605335,0.7720797720797721,0.27093226693326666,0.3,0.18815360311386886,0.5483573554297718,0.2801734611583258,10,3.0,A2060,record
2,0.4280821917808219,0.15943877551020408,0.2323420074349442,0.3,0.5907172995780591,0.10066587644679961,0.17201770814328854,10,3.0,A0054,record
2,0.1321084864391951,0.3363028953229399,0.18969849246231155,0.3,0.1692473527360345,0.23332371786466666,0.19618608719299985,10,3.0,A0057,record
3,0.125,0.1646525679758308,0.1421121251629726,0.4,0.16587497925278408,0.15903338738766046,0.16238215165829106,10,3.0,A1501,record
3,0.34045881126173094,0.3712336554860716,0.3551808539570302,0.4,0.5760295492925528,0.3413987391489854,0.42871091794019267,10,3.0,A1063,record
3,0.11460101867572156,0.23037542662116042,0.15306122448979592,0.4,0.27788682115386976,0.22003399708596405,0.24559948391853284,10,3.0,A0007,record
3,0.14307365868444982,0.6723646723646723,0.23594101474631338,0.4,0.18815360311386886,0.5483573554297718,0.2801734611583258,10,3.0,A2060,record
3,0.2705479452054795,0.10076530612244898,0.14684014869888476,0.4,0.5907172995780591,0.10066587644679961,0.17201770814328854,10,3.0,A0054,record
3,0.09273840769903761,0.23608017817371937,0.13316582914572864,0.4,0.1692473527360345,0.23332371786466666,0.19618608719299985,10,3.0,A0057,record
4,0.08256880733944955,0.10876132930513595,0.0938722294654498,0.5,0.16587497925278408,0.15903338738766046,0.16238215165829106,10,3.0,A1501,record
4,0.21532846715328466,0.23479249573621375,0.2246396518901278,0.5,0.5760295492925528,0.3413987391489854,0.42871091794019267,10,3.0,A1063,record
4,0.06281833616298811,0.12627986348122866,0.08390022675736962,0.5,0.27788682115386976,0.22003399708596405,0.24559948391853284,10,3.0,A0007,record
4,0.1070021218551076,0.5028490028490028,0.17645588602849288,0.5,0.18815360311386886,0.5483573554297718,0.2801734611583258,10,3.0,A2060,record
4,0.13013698630136986,0.04846938775510204,0.07063197026022304,0.5,0.5907172995780591,0.10066587644679961,0.17201770814328854,10,3.0,A0054,record
